Commit SHA, Java File, Old function signature, New function signature 
b874832634a8a31693dbce7ccec9390bb2bf7dce,Exceptions.java,Exceptions::strictlyWantedInvocationDiffersFromActual( String wanted , String actual),Exceptions::strictlyWantedInvocationDiffersFromActual( String wanted , String actual , HasStackTrace actualInvocationStackTrace)
110e46a16b4fa91c1856958e78cc45fe70fff9d2,MockControl.java,MockControl<T>::MockControl( MockitoState mockitoState),MockControl<T>::MockControl( MockitoState mockitoState , MatchersBinder matchersBinder)
85c3088ab009ac37880a54066376d3d3e365f480,VerifyingRecorder.java,VerifyingRecorder<T>::VerifyingRecorder( InvocationsFinder invocationsFinder),VerifyingRecorder<T>::VerifyingRecorder( InvocationsMarker marker , List<Verifier> verifiers)
85c3088ab009ac37880a54066376d3d3e365f480,VerifyingRecorder.java,VerifyingRecorder<T>::VerifyingRecorder( InvocationsFinder invocationsFinder),VerifyingRecorder<T>::VerifyingRecorder( InvocationsMarker marker , List<Verifier> verifiers)
7227635dd071e1ae47338b89fb9184186854b6fa,AllInvocationsFinder.java,AllInvocationsFinder::allInvocationsInOrder(),AllInvocationsFinder::allInvocationsInOrder( List<Object> mocks)
7227635dd071e1ae47338b89fb9184186854b6fa,InvocationsChunker.java,InvocationsChunker::getFirstUnverifiedInvocationChunk(),InvocationsChunker::getFirstUnverifiedInvocationChunk( List<Object> mocks)
ee88d188ae5cbb0b0058e13cf747b0a609c7f606,NumberOfInvocationsVerifier.java,NumberOfInvocationsVerifier::NumberOfInvocationsVerifier( Reporter reporter),NumberOfInvocationsVerifier::NumberOfInvocationsVerifier( Reporter reporter , InvocationsCalculator calculator)
ee88d188ae5cbb0b0058e13cf747b0a609c7f606,NumberOfInvocationsVerifier.java,NumberOfInvocationsVerifier::NumberOfInvocationsVerifier( Reporter reporter),NumberOfInvocationsVerifier::NumberOfInvocationsVerifier( Reporter reporter , InvocationsCalculator calculator)
15dbf27d9f211bf591f7c35198c833f977895964,InvocationsAnalyzer.java,InvocationsAnalyzer::findFirstUnverified( List<Invocation> invocations),InvocationsAnalyzer::findFirstUnverified( List<Invocation> invocations , Object mock)
15dbf27d9f211bf591f7c35198c833f977895964,InvocationsAnalyzer.java,InvocationsAnalyzer::findFirstUnverified( List<Invocation> invocations),InvocationsAnalyzer::findFirstUnverified( List<Invocation> invocations , Object mock)
15dbf27d9f211bf591f7c35198c833f977895964,MissingInvocationVerifier.java,MissingInvocationVerifier::MissingInvocationVerifier( InvocationsAnalyzer analyzer , Reporter reporter),MissingInvocationVerifier::MissingInvocationVerifier( InvocationsAnalyzer analyzer , ActualInvocationsFinder finder , Reporter reporter)
15dbf27d9f211bf591f7c35198c833f977895964,MissingInvocationVerifier.java,MissingInvocationVerifier::MissingInvocationVerifier( InvocationsAnalyzer analyzer , Reporter reporter),MissingInvocationVerifier::MissingInvocationVerifier( InvocationsAnalyzer analyzer , ActualInvocationsFinder finder , Reporter reporter)
15dbf27d9f211bf591f7c35198c833f977895964,NumberOfInvocationsVerifier.java,NumberOfInvocationsVerifier::NumberOfInvocationsVerifier( Reporter reporter , InvocationsAnalyzer analyzer),NumberOfInvocationsVerifier::NumberOfInvocationsVerifier( Reporter reporter , InvocationsAnalyzer analyzer , ActualInvocationsFinder finder)
